"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000009781",0.869045245097964,1.61141070724973,7.48675380790582,0.00621545025113293,0.900683678929099
"ENSGMOG00000015487",-0.934195386630819,1.70591947184771,7.42271902671751,0.00644054166668696,0.918685172970938
"ENSGMOG00000015850",3.5175388468995,-4.14867179372856,7.40843794356876,0.00649186649548742,0.918685172970938
"ENSGMOG00000017336",-3.43115801607264,-4.18947866773296,7.39748497987732,0.00653151319436849,0.918685172970938
"ENSGMOG00000018740",1.23741991640555,0.381616779625599,7.37248441927672,0.00662293708727147,0.918685172970938
"ENSGMOG00000007089",-3.41247285371256,-3.7760753247007,7.3641925824187,0.00665354699826861,0.918685172970938
"ENSGMOG00000019366",3.31966474485887,-4.21274996824649,7.36308533236822,0.00665764541065702,0.918685172970938
"ENSGMOG00000008086",-1.24724378769213,3.11650191182904,7.35952202260402,0.00667085227051716,0.918685172970938
"ENSGMOG00000006937",-3.40634611717146,-4.16887903689726,7.34120075912078,0.00673918086071437,0.921559253192617
"ENSGMOG00000013259",1.07726634208798,3.21871057085097,7.30041564317247,0.00689386612813923,0.936119527805648
"ENSGMOG00000017215",-0.872511982740307,3.56089091682357,7.28318080482953,0.0069603181013077,0.937220050839442
"ENSGMOG00000017770",-3.63547914634129,-3.89137517024978,7.27335345020886,0.00699850177009574,0.937220050839442
"ENSGMOG00000012352",1.59084211305057,-1.44256615264711,7.24336557423661,0.00711634624159432,0.946474050132044
"ENSGMOG00000002268",2.82524316056661,-3.11857571555414,7.23109457190577,0.00716515078800604,0.946482299329941
"ENSGMOG00000017260",3.57233405066605,-3.86819267536618,7.21431791985164,0.00723242929616081,0.948914270762504
"ENSGMOG00000012426",0.890215525723548,3.5030714008947,7.16050685107237,0.00745261348934781,0.97124059554467
"ENSGMOG00000006600",1.48329791726873,2.63832954632407,7.12098105044004,0.00761870048413329,0.982654284425107
"ENSGMOG00000001233",1.31960704001799,3.54348416707457,7.11564638127921,0.00764140472490427,0.982654284425107
"ENSGMOG00000004436",-1.55910192780006,2.19309869006744,7.10150371239903,0.00770193099583412,0.983921684717809
"ENSGMOG00000001750",-0.886473721050682,3.41182583500269,7.05016598655082,0.0079257906563147,0.999982408845034
"ENSGMOG00000005905",-0.90024518213236,2.97864639567662,7.0276105032619,0.00802623791778142,0.999982408845034
"ENSGMOG00000011821",-1.41157770360161,0.163561681700848,6.98784371760143,0.00820651602473992,0.999982408845034
"ENSGMOG00000004708",-2.75488242568104,-3.82155029481367,6.98574609948734,0.00821613955203314,0.999982408845034
"ENSGMOG00000007194",-3.51598365493913,-3.95272454489015,6.96591493942954,0.00830769417394301,0.999982408845034
"ENSGMOG00000018178",-2.74999478439003,-1.59472880946553,6.96504759718676,0.00831172217861333,0.999982408845034
"ENSGMOG00000006119",3.07467324405621,-3.48070114276037,6.95451880509243,0.00836077835752042,0.999982408845034
"ENSGMOG00000003930",2.47889837409882,-3.35668477442887,6.9313679179509,0.00846968846117708,0.999982408845034
"ENSGMOG00000018040",-2.70576662397072,-3.76128452563505,6.91775182176119,0.00853442040554867,0.999982408845034
"ENSGMOG00000011801",2.39898211337789,-2.75253774630294,6.9174684842022,0.00853577277768437,0.999982408845034
"ENSGMOG00000010282",-3.35561365735022,-4.14961336984709,6.79703676076033,0.00913092949472663,0.999982408845034
"ENSGMOG00000003515",-3.38613237676013,-4.05501264456529,6.76716024524153,0.00928504611561576,0.999982408845034
"ENSGMOG00000010451",-3.05126580692406,-3.940293271169,6.75579068765668,0.00934439300312754,0.999982408845034
"ENSGMOG00000003762",1.38308531554229,0.811603893810148,6.74825089475221,0.00938396338689656,0.999982408845034
"ENSGMOG00000015012",3.29789679537869,-4.09744534516112,6.74247233005842,0.00941440663378123,0.999982408845034
"ENSGMOG00000008652",-1.01700156495409,1.23027581461023,6.69689935980823,0.00965807238521379,0.999982408845034
"ENSGMOG00000001051",2.56633277173436,-1.81898995912528,6.65832102523407,0.00986938605013137,0.999982408845034
"ENSGMOG00000010851",-0.704613120546178,2.57098961152231,6.64968235920413,0.00991735029926142,0.999982408845034
"ENSGMOG00000003857",-0.686407070957266,2.81389333654128,6.63894150222536,0.00997731983734431,0.999982408845034
"ENSGMOG00000020045",-1.26831263905403,0.204790741727868,6.63661800030975,0.00999034149148387,0.999982408845034
"ENSGMOG00000015281",-1.55232123148025,-1.59691259091127,6.63648327327472,0.00999109707930958,0.999982408845034
"ENSGMOG00000019528",1.43574018384706,0.936402826839255,6.59733947730113,0.0102131266396679,0.999982408845034
"ENSGMOG00000014100",1.62396825447086,-0.836961305720103,6.58984842755388,0.0102561903317252,0.999982408845034
"ENSGMOG00000013905",-3.24215855826635,-3.67843388661912,6.57534902201298,0.0103400725151918,0.999982408845034
"ENSGMOG00000013043",-3.36534959589581,-4.01348800095231,6.56866851190096,0.0103789570878648,0.999982408845034
"ENSGMOG00000007721",3.1039927648374,-3.35272534502346,6.56272639426501,0.0104136697571283,0.999982408845034
"ENSGMOG00000017571",-3.12084707113902,-4.21292195563895,6.55392083355868,0.0104653291459958,0.999982408845034
"ENSGMOG00000006631",-1.26209560748153,0.42513056182764,6.54993887167217,0.0104887762469516,0.999982408845034
"ENSGMOG00000017515",2.69708168573865,-3.68376742323491,6.54574007325194,0.0105135585071893,0.999982408845034
"ENSGMOG00000001225",3.24457990208993,-0.79392584610154,6.53825222331415,0.0105579026221065,0.999982408845034
"ENSGMOG00000003779",3.17794383316861,-4.2940729221677,6.53223803737377,0.0105936583605724,0.999982408845034
"ENSGMOG00000008013",1.56504209566963,-2.4750886853572,6.49967543124117,0.0107894186989491,0.999982408845034
"ENSGMOG00000006703",-3.16747902665259,-3.79236149158117,6.48784510777466,0.0108614559789995,0.999982408845034
"ENSGMOG00000015094",2.80205464080855,-3.75549913829321,6.48438853558618,0.010882596759454,0.999982408845034
"ENSGMOG00000015166",1.97419309023026,-2.85011294900846,6.4812079353956,0.0109020869554517,0.999982408845034
"ENSGMOG00000019024",0.690085431533445,3.78203410257551,6.46562991628909,0.010998065000075,0.999982408845034
"ENSGMOG00000012932",-1.26176836546929,2.44028060362114,6.45405252215393,0.0110699559302033,0.999982408845034
"ENSGMOG00000014981",2.99891766089753,-3.55747889059894,6.44872018890305,0.0111032295656348,0.999982408845034
"ENSGMOG00000001056",3.26490687835769,-4.22743007473446,6.40796390036368,0.0113609618746704,0.999982408845034
"ENSGMOG00000001398",-3.20253486699876,-4.15645770401672,6.38156965375518,0.0115311406473628,0.999982408845034
"ENSGMOG00000009804",3.38643533613047,-3.97600405517911,6.38020700017646,0.0115399971584689,0.999982408845034
"ENSGMOG00000019956",-1.10636391121644,0.0596584305492186,6.3767001611926,0.0115628218371577,0.999982408845034
"ENSGMOG00000000287",0.794308930315156,5.48141375312845,6.37389399823136,0.011581119457773,0.999982408845034
"ENSGMOG00000010875",0.666920895855419,6.58759670297261,6.35937675957882,0.01167625506836,0.999982408845034
"ENSGMOG00000005326",-1.24769203963749,-0.924358604271395,6.35401556854241,0.0117115910181231,0.999982408845034
"ENSGMOG00000019776",-2.15482834895468,-2.70412518571617,6.35336070767675,0.0117159147654863,0.999982408845034
"ENSGMOG00000014872",-3.13754122498929,-4.12210193410839,6.32559058637964,0.0119007847383926,0.999982408845034
"ENSGMOG00000009345",-1.13062766205571,0.628524689365337,6.32269793317937,0.0119202130529486,0.999982408845034
"ENSGMOG00000013529",-0.799288590349299,4.83516739486972,6.31204362813701,0.0119920533449062,0.999982408845034
"ENSGMOG00000017269",-3.27424337297814,-4.12713081632921,6.29393832914372,0.0121151559912232,0.999982408845034
"ENSGMOG00000014868",-1.7159050113593,-2.81490478442975,6.28762714533184,0.0121583718042686,0.999982408845034
"ENSGMOG00000002862",-0.979588224260603,3.40893683486078,6.28489126223125,0.0121771549213489,0.999982408845034
"ENSGMOG00000009073",1.67945137229107,0.654850419420337,6.28377941399927,0.0121847967945596,0.999982408845034
"ENSGMOG00000003785",-3.10951632957689,-4.20646843422843,6.27844560935231,0.0122215252624423,0.999982408845034
"ENSGMOG00000000286",-0.720659995259102,1.52414989368135,6.26456729702888,0.0123176248842718,0.999982408845034
"ENSGMOG00000001505",-3.13339109139519,-4.08675107275592,6.25219576780115,0.012403945219363,0.999982408845034
"ENSGMOG00000004222",-0.678421216999947,3.35946949375307,6.23325682142946,0.0125372943564029,0.999982408845034
"ENSGMOG00000014406",-0.725624161422641,3.6022767830345,6.21096915210509,0.0126961103553245,0.999982408845034
"ENSGMOG00000000448",-3.19518520677809,-3.87344939399341,6.20285272678637,0.0127544580817132,0.999982408845034
"ENSGMOG00000008946",-1.06591512082301,0.662451376525304,6.20262835698045,0.0127560749501226,0.999982408845034
"ENSGMOG00000002932",-1.1611959159654,0.321167759582025,6.19214730500137,0.0128318394272965,0.999982408845034
"ENSGMOG00000003501",-0.955450446144375,1.50282935443555,6.18340877833537,0.0128953611800395,0.999982408845034
