"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000007090",3.85586034013393,-4.0912941350491,9.22401694024586,0.00238860909755966,0.206122138901622
"ENSGMOG00000000546",-1.1812501163443,-1.42090016399457,9.22329134700156,0.00238955590300183,0.206122138901622
"ENSGMOG00000016856",0.673438897432565,2.12982289845253,9.20286918585884,0.00241636096028148,0.206122138901622
"ENSGMOG00000001003",-0.412305688554638,6.14234921888559,9.20222038700845,0.00241721752258955,0.206122138901622
"ENSGMOG00000002786",-0.444571458689066,3.48339732929031,9.20015372134978,0.00241994804660653,0.206122138901622
"ENSGMOG00000001451",-0.618234175854936,2.08551476317005,9.18815072922022,0.00243586865904296,0.206122138901622
"ENSGMOG00000020341",0.913033368521385,1.10267196075426,9.18747728154136,0.00243676505392791,0.206122138901622
"ENSGMOG00000009926",-1.28095582164124,-0.814515468519017,9.17960409600948,0.00244726955193522,0.206122138901622
"ENSGMOG00000000018",0.559535251527813,4.33481182337419,9.17856373407327,0.00244866104840703,0.206122138901622
"ENSGMOG00000004443",-0.778261355478327,0.774777562851141,9.16248971796098,0.00247026256353264,0.207044204947811
"ENSGMOG00000005095",0.922355486225074,3.02372375046558,9.14695774611308,0.00249131936526297,0.207372007339656
"ENSGMOG00000019849",0.448031392128921,2.74358215425358,9.14388790279951,0.00249550268539365,0.207372007339656
"ENSGMOG00000018516",-0.484574812515777,5.44197215869441,9.09674097829438,0.00256065352760722,0.21188045891201
"ENSGMOG00000007348",-0.560065880088566,3.44423919903997,9.07892827501371,0.00258571538645883,0.212613003043762
"ENSGMOG00000010906",2.81482825231071,-2.51338960864047,9.07493015439903,0.00259137473496382,0.212613003043762
"ENSGMOG00000003016",-1.77817227677941,-2.04567461720018,9.02532804091047,0.0026626413767154,0.217542275505172
"ENSGMOG00000002375",0.676746318221421,0.853183275195386,9.00768470562645,0.00268846777811808,0.218733288474921
"ENSGMOG00000012676",3.84464661062467,-4.04396170433802,8.97668119091819,0.00273446866329128,0.221548929823745
